IsAccepted,Publication,DeputyEditorGender,AssociateEditorGender,FirstAuthorGender,CorrespondingAuthorPrestige,CorrespondingAuthorGender,CorrespondingAuthorRegion,NumberOfAuthors,BORERating1,BORERating2,BOREConfidence1,BOREConfidence2,BOREExists1,BOREExists2,BOREGender1,BOREGender2,Evaluation1,Evaluation2,ReviewSentiment1,ReviewSentiment2,ReviewSentimentTrajectory1,ReviewSentimentTrajectory2,ReviewLength1,ReviewLength2,Topic100,Topic30,Topic10,ReviewExists1,ReviewExists2,ReviewerGender1,ReviewerGender2,ReviewerPrestige1,ReviewerPrestige2
0,Science,W,Null,W,[5-6],M,U.S.+Canada,[6-9],3.0,7.0,5.0,5.0,1.0,1.0,M,W,Null,Null,Null,Null,Null,Null,Null,Null,67,8,2,0,0,Null,Null,Null,Null
0,Science Advances,W,Null,M,[5-6],M,Europe,[1-5],Null,Null,Null,Null,Null,Null,Null,Null,Average,Above average,-1.5,0.0,UDF,DFU,0.25,-0.5,82,1,1,1,1,W,W,[7-10],[3-4]
1,Science,W,Null,M,[3-4],W,Europe,10+,6.0,8.0,3.0,5.0,1.0,1.0,M,M,Excellent and exciting,Excellent and exciting,-0.75,-0.75,DF,DF,1.5,0.0,49,15,0,1,1,M,W,[7-10],[1-2]
0,Science Advances,M,M,M,[7-10],M,U.S.+Canada,[1-5],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,73,7,6,0,0,Null,Null,Null,Null
1,Science,M,Null,M,[3-4],M,U.S.+Canada,10+,6.0,Null,4.0,Null,1.0,0.0,M,Null,No rating assigned,Excellent and exciting,-1.0,1.0,DF,UDF,-0.5,0.5,56,14,1,1,1,M,M,[1-2],[3-4]
0,Science Advances,W,Null,M,[5-6],M,Other,10+,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,97,12,1,0,0,Null,Null,Null,Null
0,Science,M,Null,M,[5-6],M,Europe,10+,7.0,7.0,4.0,3.0,1.0,1.0,M,M,Null,Null,Null,Null,Null,Null,Null,Null,16,27,6,0,0,Null,Null,Null,Null
1,Science,W,Null,M,[5-6],M,Europe,10+,7.0,Null,5.0,Null,1.0,0.0,M,Null,Above average,Excellent and exciting,0.75,0.5,DUD,DUD,-0.5,1.25,82,1,1,1,1,M,M,[1-2],[7-10]
0,Science,M,Null,W,[5-6],W,Other,[1-5],Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,75,9,8,0,0,Null,Null,Null,Null
0,Science,M,Null,M,[7-10],M,Europe,[1-5],Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,23,10,0,0,0,Null,Null,Null,Null
0,Science,W,Null,M,[5-6],M,U.S.+Canada,[1-5],1.0,2.0,5.0,4.0,1.0,1.0,M,M,Null,Null,Null,Null,Null,Null,Null,Null,2,21,5,0,0,Null,Null,Null,Null
0,Science,W,Null,W,[7-10],W,Europe,[6-9],7.0,9.0,4.0,3.0,1.0,1.0,W,M,Too specialized,Mediocre or poor,1.0,0.0,UDF,UDF,-0.5,0.25,17,5,0,1,1,M,M,[5-6],[1-2]
1,Science,M,Null,M,[1-2],M,U.S.+Canada,[1-5],9.0,Null,5.0,Null,1.0,0.0,M,Null,Excellent and exciting,Excellent and exciting,1.5,-1.75,UDF,DUD,1.25,-0.5,53,10,9,1,1,M,M,[3-4],[3-4]
0,Science Advances,M,M,M,[7-10],M,China,[6-9],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,73,7,6,0,0,Null,Null,Null,Null
0,Science Advances,M,Null,M,[5-6],M,Null,[1-5],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,69,7,6,0,0,Null,Null,Null,Null
0,Science,W,Null,W,[1-2],M,U.S.+Canada,[6-9],Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1,26,5,0,0,Null,Null,Null,Null
0,Science,M,Null,M,[7-10],M,Europe,[1-5],4.0,2.0,5.0,5.0,1.0,1.0,W,M,Null,Null,Null,Null,Null,Null,Null,Null,52,6,8,0,0,Null,Null,Null,Null
0,Science,M,Null,M,[1-2],M,Null,[1-5],4.0,Null,4.0,Null,1.0,0.0,M,Null,Null,Null,Null,Null,Null,Null,Null,Null,71,17,8,0,0,Null,Null,Null,Null
0,Science,M,Null,M,Null,M,Europe,[1-5],Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,44,19,6,0,0,Null,Null,Null,Null
0,Science,W,Null,M,[5-6],M,Europe,10+,6.0,7.0,5.0,4.0,1.0,1.0,W,M,Above average,Too specialized,0.0,-0.75,UF,UDF,0.5,1.25,20,15,0,1,1,M,M,[3-4],[3-4]
0,Science Advances,M,M,M,Null,M,Europe,10+,Null,Null,Null,Null,Null,Null,Null,Null,Mediocre or poor,Null,-1.0,Null,DUD,Null,-0.25,Null,7,16,4,1,0,M,Null,Null,Null
0,Science Advances,M,Null,W,[7-10],M,Other,[1-5],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,13,11,7,0,0,Null,Null,Null,Null
0,Science,M,Null,M,[7-10],W,Europe,10+,6.0,6.0,4.0,3.0,1.0,1.0,M,M,Null,Null,Null,Null,Null,Null,Null,Null,4,24,2,0,0,Null,Null,Null,Null
0,Science Advances,M,M,W,[5-6],M,Europe,[6-9],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,25,4,5,0,0,Null,Null,Null,Null
0,Science,W,Null,M,[7-10],M,China,[1-5],Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,33,23,4,0,0,Null,Null,Null,Null
0,Science,M,Null,M,[3-4],W,U.S.+Canada,[1-5],5.0,Null,4.0,Null,1.0,0.0,W,Null,Null,Null,Null,Null,Null,Null,Null,Null,57,17,8,0,0,Null,Null,Null,Null
0,Science,W,Null,W,[5-6],W,U.S.+Canada,[6-9],Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,20,18,7,0,0,Null,Null,Null,Null
0,Science,M,Null,M,[7-10],M,China,[1-5],Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,53,10,9,0,0,Null,Null,Null,Null
0,Science,M,Null,M,Null,M,Europe,[1-5],8.0,2.0,4.0,4.0,1.0,1.0,W,W,Null,Null,Null,Null,Null,Null,Null,Null,55,27,4,0,0,Null,Null,Null,Null
0,Science,W,Null,W,Null,M,Europe,10+,7.0,5.0,3.0,4.0,1.0,1.0,W,W,Null,Null,Null,Null,Null,Null,Null,Null,86,2,2,0,0,Null,Null,Null,Null
0,Science Advances,W,Null,M,Null,M,Other,[6-9],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,52,6,5,0,0,Null,Null,Null,Null
0,Science Advances,M,M,W,[1-2],M,Other,10+,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,46,11,2,0,0,Null,Null,Null,Null
0,Science Advances,M,M,W,[1-2],W,U.S.+Canada,10+,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,75,9,5,0,0,Null,Null,Null,Null
0,Science,M,Null,M,[5-6],W,Null,10+,Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,56,14,1,0,0,Null,Null,Null,Null
0,Science,W,Null,W,[3-4],M,U.S.+Canada,[1-5],5.0,Null,3.0,Null,1.0,0.0,M,Null,Null,Null,Null,Null,Null,Null,Null,Null,76,11,7,0,0,Null,Null,Null,Null
0,Science,M,Null,M,Null,M,U.S.+Canada,[1-5],Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,85,22,6,0,0,Null,Null,Null,Null
0,Science,M,Null,W,[5-6],W,U.S.+Canada,[1-5],8.0,Null,5.0,Null,1.0,0.0,M,Null,Null,Null,Null,Null,Null,Null,Null,Null,89,23,4,0,0,Null,Null,Null,Null
0,Science,W,Null,M,[5-6],M,China,10+,7.0,Null,3.0,Null,1.0,0.0,M,Null,Above average,Mediocre or poor,-1.5,-0.75,F,UF,-1.0,-0.75,90,11,7,1,1,M,M,[7-10],Null
0,Science Advances,W,Null,W,[7-10],M,China,[1-5],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,78,8,9,0,0,Null,Null,Null,Null
0,Science,W,Null,M,[5-6],M,Europe,[1-5],7.0,3.0,5.0,4.0,1.0,1.0,M,M,Null,Null,Null,Null,Null,Null,Null,Null,62,29,7,0,0,Null,Null,Null,Null
1,Science,M,Null,M,[5-6],M,U.S.+Canada,10+,6.0,Null,3.0,Null,1.0,0.0,M,Null,Excellent and exciting,Too specialized,0.25,-0.75,DFU,UD,1.75,0.0,70,16,0,1,1,W,W,[5-6],Null
0,Science,M,Null,W,[3-4],M,Other,10+,8.0,Null,4.0,Null,1.0,0.0,M,Null,Above average,Above average,-0.5,-1.0,DF,UDF,0.0,0.0,83,0,2,1,1,M,W,[1-2],[7-10]
0,Science,W,Null,M,[3-4],M,U.S.+Canada,[1-5],2.0,3.0,5.0,4.0,1.0,1.0,M,M,Null,Null,Null,Null,Null,Null,Null,Null,18,0,2,0,0,Null,Null,Null,Null
0,Science,M,Null,M,[5-6],W,Europe,10+,1.0,Null,5.0,Null,1.0,0.0,W,Null,Null,Null,Null,Null,Null,Null,Null,Null,39,5,5,0,0,Null,Null,Null,Null
0,Science Advances,W,Null,M,[5-6],W,Europe,[6-9],Null,Null,Null,Null,Null,Null,Null,Null,Average,Above average,-0.75,0.0,DUD,UD,-0.25,0.25,13,8,9,1,1,M,W,[1-2],[1-2]
0,Science,W,Null,M,[7-10],M,Europe,10+,6.0,Null,4.0,Null,1.0,0.0,M,Null,Null,Null,Null,Null,Null,Null,Null,Null,9,1,1,0,0,Null,Null,Null,Null
0,Science,M,Null,M,[5-6],W,U.S.+Canada,[6-9],5.0,Null,4.0,Null,1.0,0.0,M,Null,Null,Null,Null,Null,Null,Null,Null,Null,87,8,9,0,0,Null,Null,Null,Null
0,Science,M,Null,M,[7-10],M,Other,[6-9],Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,0,19,4,0,0,Null,Null,Null,Null
0,Science Advances,M,Null,M,[5-6],M,China,[6-9],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,63,4,5,0,0,Null,Null,Null,Null
0,Science Advances,M,Null,M,[1-2],M,U.S.+Canada,[6-9],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,48,23,4,0,0,Null,Null,Null,Null
0,Science,W,Null,W,[5-6],M,U.S.+Canada,10+,7.0,Null,4.0,Null,1.0,0.0,W,Null,Null,Null,Null,Null,Null,Null,Null,Null,90,25,7,0,0,Null,Null,Null,Null
0,Science,W,Null,W,[1-2],M,Null,10+,8.0,9.0,4.0,5.0,1.0,1.0,M,M,Above average,Above average,-0.25,0.75,UDF,FD,-0.5,-0.25,87,8,9,1,1,W,M,[5-6],[7-10]
0,Science,M,Null,M,Null,M,Europe,[1-5],Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,79,21,7,0,0,Null,Null,Null,Null
0,Science,M,Null,M,[1-2],W,China,10+,7.0,Null,3.0,Null,1.0,0.0,M,Null,Null,Null,Null,Null,Null,Null,Null,Null,4,26,2,0,0,Null,Null,Null,Null
0,Science,M,Null,M,[5-6],M,Null,[6-9],Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,3,28,8,0,0,Null,Null,Null,Null
0,Science Advances,M,Null,M,[7-10],M,China,10+,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,34,24,2,0,0,Null,Null,Null,Null
0,Science,W,Null,M,Null,M,Europe,10+,9.0,Null,3.0,Null,1.0,0.0,M,Null,Above average,Above average,-0.75,0.25,UF,DF,1.25,0.25,42,27,7,1,1,W,W,[3-4],[3-4]
0,Science,M,Null,M,[7-10],M,Other,[6-9],6.0,Null,5.0,Null,1.0,0.0,M,Null,Null,Null,Null,Null,Null,Null,Null,Null,1,24,9,0,0,Null,Null,Null,Null
0,Science Advances,W,M,M,[3-4],M,Null,10+,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,35,12,1,0,0,Null,Null,Null,Null
0,Science,M,Null,M,[5-6],M,China,10+,7.0,Null,4.0,Null,1.0,0.0,M,Null,Above average,Above average,-0.5,-0.5,UDF,DF,-1.0,-0.25,25,14,5,1,1,M,M,[1-2],[3-4]
1,Science Advances,M,M,M,[5-6],M,Other,10+,Null,Null,Null,Null,Null,Null,Null,Null,Above average,Excellent and exciting,0.75,1.75,DF,Null,0.25,-1.25,24,19,4,1,1,M,M,[5-6],Null
0,Science Advances,M,Null,M,[7-10],M,Europe,10+,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,7,16,4,0,0,Null,Null,Null,Null
0,Science,M,Null,M,Null,W,U.S.+Canada,[1-5],4.0,5.0,5.0,5.0,1.0,1.0,W,M,Null,Null,Null,Null,Null,Null,Null,Null,74,11,7,0,0,Null,Null,Null,Null
0,Science Advances,W,Null,M,[7-10],W,China,[1-5],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,97,12,1,0,0,Null,Null,Null,Null
0,Science Advances,M,Null,M,[7-10],M,U.S.+Canada,[6-9],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1,26,2,0,0,Null,Null,Null,Null
0,Science Advances,M,Null,W,[3-4],M,U.S.+Canada,[6-9],Null,Null,Null,Null,Null,Null,Null,Null,Above average,Excellent and exciting,-0.25,-0.25,UD,DUD,-0.25,1.25,25,14,5,1,1,M,M,[1-2],[5-6]
0,Science Advances,M,Null,W,[1-2],M,U.S.+Canada,[6-9],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,15,12,5,0,0,Null,Null,Null,Null
0,Science Advances,M,Null,M,[7-10],M,Europe,[6-9],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,29,10,9,0,0,Null,Null,Null,Null
0,Science Advances,M,Null,W,[7-10],M,China,[6-9],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,79,2,2,0,0,Null,Null,Null,Null
0,Science Advances,W,Null,W,[1-2],M,U.S.+Canada,10+,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,46,8,2,0,0,Null,Null,Null,Null
0,Science,M,Null,M,Null,M,Null,[1-5],4.0,Null,5.0,Null,1.0,0.0,M,Null,Null,Null,Null,Null,Null,Null,Null,Null,65,15,0,0,0,Null,Null,Null,Null
0,Science,W,Null,M,[7-10],M,Other,10+,2.0,5.0,3.0,4.0,1.0,1.0,M,M,Null,Null,Null,Null,Null,Null,Null,Null,4,2,2,0,0,Null,Null,Null,Null
0,Science Advances,M,M,M,[5-6],W,China,10+,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,71,28,8,0,0,Null,Null,Null,Null
0,Science Advances,M,Null,M,[5-6],W,China,10+,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,93,2,2,0,0,Null,Null,Null,Null
0,Science,W,Null,M,[3-4],M,U.S.+Canada,[1-5],2.0,Null,4.0,Null,1.0,0.0,M,Null,Null,Null,Null,Null,Null,Null,Null,Null,89,27,0,0,0,Null,Null,Null,Null
0,Science Advances,W,M,M,[5-6],M,Europe,10+,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,75,9,5,0,0,Null,Null,Null,Null
1,Science Advances,M,Null,M,[3-4],M,U.S.+Canada,[6-9],Null,Null,Null,Null,Null,Null,Null,Null,Above average,Above average,1.25,0.5,DUD,DF,0.25,-1.0,27,9,5,1,1,M,M,[1-2],[1-2]
0,Science Advances,W,Null,M,[5-6],M,Other,[6-9],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,82,1,1,0,0,Null,Null,Null,Null
0,Science,M,Null,M,[1-2],W,Europe,[1-5],Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,17,8,9,0,0,Null,Null,Null,Null
0,Science,M,Null,M,[5-6],M,Other,[1-5],Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,38,9,5,0,0,Null,Null,Null,Null
0,Science,M,Null,W,[5-6],W,Europe,[6-9],2.0,Null,5.0,Null,1.0,0.0,M,Null,Null,Null,Null,Null,Null,Null,Null,Null,12,8,9,0,0,Null,Null,Null,Null
0,Science,M,Null,W,[7-10],W,Other,10+,6.0,Null,3.0,Null,1.0,0.0,M,Null,Null,Null,Null,Null,Null,Null,Null,Null,35,12,8,0,0,Null,Null,Null,Null
0,Science,M,Null,M,[7-10],M,Europe,10+,Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,40,20,6,0,0,Null,Null,Null,Null
0,Science Advances,M,M,W,[3-4],M,China,[6-9],Null,Null,Null,Null,Null,Null,Null,Null,Average,Average,-0.25,-0.75,DFU,U,-0.5,-0.75,28,1,1,1,1,M,M,[1-2],[7-10]
0,Science,M,Null,W,[7-10],W,U.S.+Canada,[1-5],Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,23,13,3,0,0,Null,Null,Null,Null
0,Science,M,Null,M,[1-2],M,U.S.+Canada,[1-5],5.0,Null,4.0,Null,1.0,0.0,W,Null,Null,Null,Null,Null,Null,Null,Null,Null,44,19,6,0,0,Null,Null,Null,Null
0,Science,W,Null,M,[1-2],M,U.S.+Canada,[1-5],6.0,7.0,4.0,4.0,1.0,1.0,M,M,Null,Null,Null,Null,Null,Null,Null,Null,82,1,1,0,0,Null,Null,Null,Null
0,Science Advances,M,M,W,Null,W,Other,10+,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,4,24,2,0,0,Null,Null,Null,Null
0,Science,W,Null,W,[5-6],M,Null,10+,7.0,Null,4.0,Null,1.0,0.0,M,Null,Null,Null,Null,Null,Null,Null,Null,Null,93,3,2,0,0,Null,Null,Null,Null
0,Science Advances,M,Null,M,[3-4],M,U.S.+Canada,[6-9],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,25,14,5,0,0,Null,Null,Null,Null
0,Science,W,Null,W,[5-6],M,Other,10+,7.0,2.0,3.0,2.0,1.0,1.0,M,W,Null,Null,Null,Null,Null,Null,Null,Null,20,2,7,0,0,Null,Null,Null,Null
0,Science Advances,M,Null,M,[7-10],W,China,10+,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,18,0,2,0,0,Null,Null,Null,Null
0,Science,W,Null,M,[3-4],M,China,[6-9],6.0,5.0,5.0,4.0,1.0,1.0,W,M,Null,Null,Null,Null,Null,Null,Null,Null,12,8,9,0,0,Null,Null,Null,Null
0,Science Advances,M,Null,W,[7-10],M,U.S.+Canada,[1-5],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,88,13,3,0,0,Null,Null,Null,Null
1,Science Advances,M,Null,M,[7-10],M,China,[6-9],Null,Null,Null,Null,Null,Null,Null,Null,Mediocre or poor,Average,0.25,0.5,UDF,DUD,1.5,1.25,80,3,2,1,1,W,W,[5-6],[1-2]
0,Science,W,Null,M,[3-4],M,China,[6-9],4.0,Null,5.0,Null,1.0,0.0,M,Null,Null,Null,Null,Null,Null,Null,Null,Null,49,15,0,0,0,Null,Null,Null,Null
0,Science Advances,W,Null,W,[5-6],W,China,[1-5],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,64,28,8,0,0,Null,Null,Null,Null
0,Science,M,Null,W,[3-4],M,U.S.+Canada,[6-9],4.0,Null,3.0,Null,1.0,0.0,M,Null,Mediocre or poor,Excellent and exciting,0.25,0.5,DU,UF,-0.75,-0.5,61,22,1,1,1,M,M,[3-4],[5-6]
0,Science,W,Null,W,[3-4],W,Europe,[6-9],8.0,Null,4.0,Null,1.0,0.0,M,Null,Above average,Mediocre or poor,0.25,0.5,FD,F,-0.75,0.25,20,15,0,1,1,M,W,[1-2],[3-4]
0,Science,M,Null,M,[5-6],M,Null,10+,9.0,Null,5.0,Null,1.0,0.0,M,Null,Average,Average,-0.25,0.75,UDF,DUD,-0.75,-0.5,70,16,4,1,1,M,M,Null,[1-2]
0,Science Advances,M,W,M,[3-4],M,U.S.+Canada,[1-5],Null,Null,Null,Null,Null,Null,Null,Null,Too specialized,Mediocre or poor,-0.25,-0.25,DUD,DF,0.25,-0.5,5,29,7,1,1,M,M,[7-10],[5-6]
0,Science Advances,M,Null,M,Null,M,Other,10+,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,89,27,6,0,0,Null,Null,Null,Null
0,Science Advances,M,Null,W,[7-10],M,China,10+,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,83,0,2,0,0,Null,Null,Null,Null
0,Science,M,Null,M,Null,M,Other,[1-5],3.0,3.0,4.0,5.0,1.0,1.0,M,M,Null,Null,Null,Null,Null,Null,Null,Null,17,21,7,0,0,Null,Null,Null,Null
0,Science,W,Null,M,Null,M,Europe,[6-9],3.0,Null,4.0,Null,1.0,0.0,M,Null,Null,Null,Null,Null,Null,Null,Null,Null,49,15,0,0,0,Null,Null,Null,Null
0,Science,W,Null,M,[3-4],M,U.S.+Canada,10+,Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,82,1,1,0,0,Null,Null,Null,Null
0,Science,M,Null,M,[7-10],W,Europe,[1-5],2.0,Null,5.0,Null,1.0,0.0,M,Null,Null,Null,Null,Null,Null,Null,Null,Null,88,13,3,0,0,Null,Null,Null,Null
0,Science,M,Null,W,[5-6],M,U.S.+Canada,[6-9],6.0,8.0,4.0,5.0,1.0,1.0,M,M,Null,Null,Null,Null,Null,Null,Null,Null,61,14,1,0,0,Null,Null,Null,Null
0,Science Advances,M,M,M,[1-2],M,Europe,10+,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,27,26,5,0,0,Null,Null,Null,Null
0,Science Advances,M,Null,W,[7-10],M,China,[6-9],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,3,28,8,0,0,Null,Null,Null,Null
0,Science Advances,M,W,W,[7-10],M,China,[1-5],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,45,10,9,0,0,Null,Null,Null,Null
0,Science,W,Null,M,[7-10],M,China,[6-9],Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,91,15,0,0,0,Null,Null,Null,Null
0,Science Advances,M,Null,M,[5-6],M,U.S.+Canada,[1-5],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,79,2,2,0,0,Null,Null,Null,Null
0,Science Advances,M,M,M,Null,M,Null,[1-5],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,95,29,3,0,0,Null,Null,Null,Null
0,Science Advances,M,Null,M,Null,M,Other,[6-9],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,90,11,7,0,0,Null,Null,Null,Null
0,Science,W,Null,M,Null,M,Other,[6-9],6.0,Null,4.0,Null,1.0,0.0,M,Null,Null,Null,Null,Null,Null,Null,Null,Null,91,15,0,0,0,Null,Null,Null,Null
0,Science,M,Null,M,[3-4],W,Other,[1-5],Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,83,0,2,0,0,Null,Null,Null,Null
0,Science,W,Null,W,[7-10],W,China,10+,Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,9,1,1,0,0,Null,Null,Null,Null
0,Science,M,Null,W,[3-4],M,Null,[1-5],Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,41,20,6,0,0,Null,Null,Null,Null
0,Science,M,Null,W,[7-10],W,Europe,10+,4.0,Null,3.0,Null,1.0,0.0,M,Null,Null,Null,Null,Null,Null,Null,Null,Null,40,20,6,0,0,Null,Null,Null,Null
0,Science Advances,W,M,M,[3-4],M,Other,[1-5],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,82,1,1,0,0,Null,Null,Null,Null
0,Science,M,Null,W,[1-2],M,U.S.+Canada,[6-9],Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,16,23,3,0,0,Null,Null,Null,Null
1,Science,M,Null,M,[1-2],M,U.S.+Canada,[1-5],8.0,8.0,4.0,2.0,1.0,1.0,W,W,Above average,Above average,-0.25,-0.5,Null,UDF,-1.5,0.0,44,19,6,1,1,M,M,[5-6],[7-10]
0,Science Advances,M,Null,W,[3-4],W,U.S.+Canada,[1-5],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,66,13,3,0,0,Null,Null,Null,Null
0,Science Advances,M,Null,W,[3-4],W,China,[1-5],Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,98,4,8,0,0,Null,Null,Null,Null
0,Science,M,Null,M,[7-10],M,Europe,[1-5],Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,43,21,6,0,0,Null,Null,Null,Null
0,Science Advances,M,W,W,[7-10],M,Europe,10+,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,80,3,2,0,0,Null,Null,Null,Null
0,Science,M,Null,M,[1-2],W,U.S.+Canada,[6-9],5.0,Null,5.0,Null,1.0,0.0,M,Null,Null,Null,Null,Null,Null,Null,Null,Null,53,10,9,0,0,Null,Null,Null,Null
1,Science,W,Null,W,Null,W,Europe,10+,7.0,7.0,4.0,4.0,1.0,1.0,M,M,Mediocre or poor,Above average,-1.0,0.5,DF,UD,-0.25,0.5,54,3,2,1,1,M,W,[1-2],[1-2]
0,Science Advances,M,W,W,[1-2],W,Europe,[1-5],Null,Null,Null,Null,Null,Null,Null,Null,Mediocre or poor,Excellent and exciting,-2.75,0.5,Null,UD,-1.5,0.25,69,19,6,1,1,M,M,[3-4],[3-4]
0,Science,M,Null,M,Null,M,Other,[6-9],Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,71,28,8,0,0,Null,Null,Null,Null
